model,model_name,stim_id,word,word_type,word_length,ordering,order_method,a_is,b_is,raw_text,parsed_answer,choice,generation_time_s,num_tokens_generated,attempts,repeat,temperature
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,2.24,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,3.36,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,ieyiccw,random,7,texture_first,fixed,texture,shape,2.,2,shape,3.3,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,3.25,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,3.28,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,orvufaig,random,8,shape_first,fixed,shape,texture,2.,2,texture,3.76,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,2.76,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,3.26,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,3.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2.,2,texture,3.28,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,3.32,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,adinefults,sudo,10,shape_first,fixed,shape,texture,2.,2,texture,3.8,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,17,adinefults,sudo,10,texture_first,fixed,texture,shape,2.,2,shape,6.95,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,shiple,sudo,6,shape_first,fixed,shape,texture,2.,2,texture,3.34,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,3.35,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,afnafq,random,6,shape_first,fixed,shape,texture,2.,2,texture,3.85,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,2.8,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,ieyiccw,random,7,shape_first,fixed,shape,texture,2.,2,texture,3.34,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,2.84,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,clapher,sudo,7,shape_first,fixed,shape,texture,2.,2,texture,3.35,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,3.85,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,3.26,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,2.82,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,orvufaig,random,8,shape_first,fixed,shape,texture,2.,2,texture,3.85,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,2.76,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,qahftrxck,random,9,shape_first,fixed,shape,texture,2.,2,texture,3.35,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,3.72,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,3.86,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,4.21,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,adinefults,sudo,10,shape_first,fixed,shape,texture,2.,2,texture,3.87,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,3.34,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,2.65,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,18,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2.,2,shape,3.87,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,3.25,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,2.75,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,3.87,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,3.27,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,shiple,sudo,6,shape_first,fixed,shape,texture,2,2,texture,4.22,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,shiple,sudo,6,texture_first,fixed,texture,shape,1,1,texture,4.35,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,3.34,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,3.31,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,3.21,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,2.85,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,clapher,sudo,7,shape_first,fixed,shape,texture,2,2,texture,3.23,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,clapher,sudo,7,texture_first,fixed,texture,shape,1,1,texture,6.41,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,3.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,qahftrxck,random,9,texture_first,fixed,texture,shape,1,1,texture,3.3,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,4.37,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,procation,sudo,9,texture_first,fixed,texture,shape,1,1,texture,3.83,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,adinefults,sudo,10,shape_first,fixed,shape,texture,2.,2,texture,3.82,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,3.35,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,3.34,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,19,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,2.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,3.29,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,2.76,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,clapher,sudo,7,shape_first,fixed,shape,texture,2.,2,texture,2.78,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,2.8,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,shiple,sudo,6,shape_first,fixed,shape,texture,2.,2,texture,3.28,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,3.8,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,ieyiccw,random,7,shape_first,fixed,shape,texture,2.,2,texture,2.76,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,ieyiccw,random,7,texture_first,fixed,texture,shape,2.,2,shape,3.8,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,plailass,sudo,8,shape_first,fixed,shape,texture,2.,2,texture,2.75,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,plailass,sudo,8,texture_first,fixed,texture,shape,2.,2,shape,3.3,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,orvufaig,random,8,shape_first,fixed,shape,texture,2.,2,texture,2.8,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,2.79,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,qahftrxck,random,9,shape_first,fixed,shape,texture,2.,2,texture,3.27,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,2.71,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,adinefults,sudo,10,shape_first,fixed,shape,texture,2.,2,texture,2.73,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,adinefults,sudo,10,texture_first,fixed,texture,shape,2.,2,shape,2.7,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,3.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,3.21,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2.,2,texture,3.84,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,20,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,2.75,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,shiple,sudo,6,shape_first,fixed,shape,texture,2.,2,texture,2.82,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,3.27,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,clapher,sudo,7,shape_first,fixed,shape,texture,2,2,texture,2.83,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,2.76,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,afnafq,random,6,shape_first,fixed,shape,texture,2.,2,texture,3.28,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,2.9,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,3.26,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,3.74,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,3.23,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,3.77,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,3.3,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,3.76,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,3.2,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,3.28,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,3.37,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,3.75,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,shiple,sudo,6,shape_first,fixed,shape,texture,2,2,texture,2.82,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,shiple,sudo,6,texture_first,fixed,texture,shape,2.,2,shape,2.72,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,3.26,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2.,2,shape,3.19,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,2.76,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,21,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,8.98,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,clapher,sudo,7,shape_first,fixed,shape,texture,2,2,texture,3.72,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,3.34,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,4.35,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,afnafq,random,6,texture_first,fixed,texture,shape,2.,2,shape,3.38,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,ieyiccw,random,7,shape_first,fixed,shape,texture,1.,1,shape,2.67,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,ieyiccw,random,7,texture_first,fixed,texture,shape,2.,2,shape,2.85,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,plailass,sudo,8,shape_first,fixed,shape,texture,2.,2,texture,3.26,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,plailass,sudo,8,texture_first,fixed,texture,shape,2.,2,shape,3.34,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,2.77,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,3.87,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,3.8,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,2.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,3.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,3.31,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,3.33,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,3.82,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,shiple,sudo,6,shape_first,fixed,shape,texture,2,2,texture,3.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,shiple,sudo,6,texture_first,fixed,texture,shape,2.,2,shape,3.82,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,2.79,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,3.86,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,clapher,sudo,7,shape_first,fixed,shape,texture,2,2,texture,3.83,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,2.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,adinefults,sudo,10,shape_first,fixed,shape,texture,2,2,texture,3.78,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,22,adinefults,sudo,10,texture_first,fixed,texture,shape,2.,2,shape,5.91,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,3.37,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,3.31,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,plailass,sudo,8,shape_first,fixed,shape,texture,2.,2,texture,3.83,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,3.32,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,3.88,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,qahftrxck,random,9,texture_first,fixed,texture,shape,2.,2,shape,2.81,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,3.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,3.34,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,2.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2.,2,shape,3.3,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,adinefults,sudo,10,shape_first,fixed,shape,texture,2.,2,texture,3.33,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,3.83,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,shiple,sudo,6,shape_first,fixed,shape,texture,1.,1,shape,3.31,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,3.34,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,7.03,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,23,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,2.74,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,3.81,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,3.28,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,clapher,sudo,7,shape_first,fixed,shape,texture,2.,2,texture,3.95,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,3.74,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,5.38,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,3.33,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,3.33,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,3.31,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,orvufaig,random,8,shape_first,fixed,shape,texture,1.,1,shape,3.3,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,3.84,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,3.84,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,3.32,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,2.77,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,6.46,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,3.83,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,3.34,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,shiple,sudo,6,shape_first,fixed,shape,texture,2.,2,texture,3.3,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,shiple,sudo,6,texture_first,fixed,texture,shape,2.,2,shape,4.36,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,2.78,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,afnafq,random,6,texture_first,fixed,texture,shape,2.,2,shape,3.35,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,3.33,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,clapher,sudo,7,texture_first,fixed,texture,shape,2.,2,shape,2.78,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,ieyiccw,random,7,shape_first,fixed,shape,texture,1.,1,shape,3.34,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,3.31,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,plailass,sudo,8,shape_first,fixed,shape,texture,2.,2,texture,3.31,3,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,25,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,2.78,2,1,1,0.0
llama4-scout,meta-llama/llama-4-scout-17b-16e-instruct,24,adinefults,sudo,10,shape_first,fixed,shape,texture,2,2,texture,3.82,2,1,1,0.0
